#,City,District,Ward,address_code
10141,Tỉnh Yên Bái,Huyện Lục Yên,Xã An Lạc,R80004587
10142,Tỉnh Yên Bái,Huyện Lục Yên,Xã An Phú,R80004571
10143,Tỉnh Yên Bái,Huyện Lục Yên,Xã Khai Trung,R80004584
10144,Tỉnh Yên Bái,Huyện Lục Yên,Xã Khánh Hòa,R80004572
10145,Tỉnh Yên Bái,Huyện Lục Yên,Xã Khánh Thiện,R80004565
10146,Tỉnh Yên Bái,Huyện Lục Yên,Xã Liễu Đô,R80004566
10147,Tỉnh Yên Bái,Huyện Lục Yên,Xã Lâm Thượng,R80004588
10148,Tỉnh Yên Bái,Huyện Lục Yên,Xã Mai Sơn,R80004567
10149,Tỉnh Yên Bái,Huyện Lục Yên,Xã Minh Chuẩn,R80004585
10150,Tỉnh Yên Bái,Huyện Lục Yên,Xã Minh Tiến,R80004578
10151,Tỉnh Yên Bái,Huyện Lục Yên,Xã Minh Xuân,R80004573
10152,Tỉnh Yên Bái,Huyện Lục Yên,Xã Mường Lai,R80004579
10153,Tỉnh Yên Bái,Huyện Lục Yên,Xã Phan Thanh,R80004586
10154,Tỉnh Yên Bái,Huyện Lục Yên,Xã Phúc Lợi,R80004568
10155,Tỉnh Yên Bái,Huyện Lục Yên,Xã Trung Tâm,R80004581
10156,Tỉnh Yên Bái,Huyện Lục Yên,Xã Trúc Lâu,R80004570
10157,Tỉnh Yên Bái,Huyện Lục Yên,Xã Tân Lĩnh,R80004569
10158,Tỉnh Yên Bái,Huyện Lục Yên,Xã Tân Lập,R80004574
10159,Tỉnh Yên Bái,Huyện Lục Yên,Xã Tân Phượng,R80004580
10160,Tỉnh Yên Bái,Huyện Lục Yên,Xã Tô Mậu,R80004575
10161,Tỉnh Yên Bái,Huyện Lục Yên,Xã Vĩnh Lạc,R80004582
10162,Tỉnh Yên Bái,Huyện Lục Yên,Xã Yên Thắng,R80004576
10163,Tỉnh Yên Bái,Huyện Lục Yên,Xã Động Quan,R80004583
10164,Tỉnh Yên Bái,Huyện Mù Cang Chải,Thị Trấn Mù Cang Chải,R80004643
10165,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Cao Phạ,R80004640
10166,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Chế Cu Nha,R80004644
10167,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Chế Tạo,R80004641
10168,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Dế Xu Phình,R80004647
10169,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Hồ Bốn,R80004636
10170,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Khao Mang,R80004637
10171,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Kim Nọi,R80004645
10172,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã La Pán Tẩn,R80004642
10173,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Lao Chải,R80004648
10174,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Mồ Dề,R80004646
10175,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Nậm Có,R80004638
10176,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Nậm Khắt,R80004639
10177,Tỉnh Yên Bái,Huyện Mù Cang Chải,Xã Púng Luông,R80004649
10178,Tỉnh Yên Bái,Huyện Trạm Tấu,Thị Trấn Trạm Tấu,R80004530
10179,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Bản Công,R80004522
10180,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Bản Mù,R80004524
10181,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Hát Lừu,R80004525
10182,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Làng Nhì,R80004523
10183,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Phình Hồ,R80004528
10184,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Pá Hu,R80004526
10185,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Pá Lau,R80004527
10186,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Trạm Tấu,R80314212
10187,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Tà Si Láng,R80004529
10188,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Túc Đán,R80004531
10189,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Xà Hồ,R80004532
10190,Tỉnh Yên Bái,Huyện Trấn Yên,Thị Trấn Cổ Phúc,R80004596
10191,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Báo Đáp,R80314206
10192,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Bảo Hưng,R80004600
10193,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Cường Thịnh,R80004591
10194,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hòa Cuông,R80314207
10195,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hưng Khánh,R80004597
10196,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hưng Thịnh,R80314210
10197,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hồng Ca,R80004592
10198,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Kiên Thành,R80004601
10199,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Lương Thịnh,R80314208
10200,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Minh Quán,R80004593
10201,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Minh Quân,R80314209
10202,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Nga Quán,R80004594
10203,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Quy Mông,R80004599
10204,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Tân Đồng,R80004602
10205,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Việt Cường,R80004603
10206,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Việt Hồng,R80314211
10207,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Việt Thành,R80004595
10208,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Vân Hội,R80004589
10209,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Y Can,R80004590
10210,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Đào Thịnh,R80004604
10211,Tỉnh Yên Bái,Huyện Văn Chấn,Thị Trấn Nông Trường Liên Sơn,R80004623
10212,Tỉnh Yên Bái,Huyện Văn Chấn,Thị Trấn Nông Trường Nghĩa Lộ,R80004620
10213,Tỉnh Yên Bái,Huyện Văn Chấn,Thị Trấn Nông Trường Trần Phú,R80004613
10214,Tỉnh Yên Bái,Huyện Văn Chấn,Xã An Lương,R80004618
10215,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Bình Thuận,R80004632
10216,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Chấn Thịnh,R80004621
10217,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Cát Thịnh,R80004619
10218,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Gia Hội,R80004626
10219,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Hạnh Sơn,R80004627
10220,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Minh An,R80004609
10221,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nghĩa Sơn,R80004628
10222,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nghĩa Tâm,R80004611
10223,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Búng,R80004610
10224,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Lành,R80004615
10225,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Mười,R80004633
10226,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Phù Nham,R80004616
10227,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Phúc Sơn,R80004605
10228,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Bu,R80004608
10229,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Giàng,R80004612
10230,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Quyền,R80004634
10231,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sùng Đô,R80004629
10232,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sơn A,R80004606
10233,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sơn Lương,R80004624
10234,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sơn Thịnh,R80004607
10235,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Thanh Lương,R80004631
10236,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Thượng Bằng La,R80004635
10237,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Thạch Lương,R80004614
10238,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Tân Thịnh,R80004630
10239,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Tú Lệ,R80004617
10240,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Đại Lịch,R80004622
10241,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Đồng Khê,R80004625
10242,Tỉnh Yên Bái,Huyện Văn Yên,Thị Trấn Mậu A,R80004497
10243,Tỉnh Yên Bái,Huyện Văn Yên,Xã An Bình,R80004508
10244,Tỉnh Yên Bái,Huyện Văn Yên,Xã An Thịnh,R80004517
10245,Tỉnh Yên Bái,Huyện Văn Yên,Xã Châu Quế Hạ,R80004509
10246,Tỉnh Yên Bái,Huyện Văn Yên,Xã Châu Quế Thượng,R80004500
10247,Tỉnh Yên Bái,Huyện Văn Yên,Xã Lang Thíp,R80004506
10248,Tỉnh Yên Bái,Huyện Văn Yên,Xã Lâm Giang,R80004501
10249,Tỉnh Yên Bái,Huyện Văn Yên,Xã Mậu Đông,R80004511
10250,Tỉnh Yên Bái,Huyện Văn Yên,Xã Mỏ Vàng,R80004502
10251,Tỉnh Yên Bái,Huyện Văn Yên,Xã Ngòi A,R80004515
10252,Tỉnh Yên Bái,Huyện Văn Yên,Xã Nà Hẩu,R80004507
10253,Tỉnh Yên Bái,Huyện Văn Yên,Xã Phong Dụ Hạ,R80004512
10254,Tỉnh Yên Bái,Huyện Văn Yên,Xã Phong Dụ Thượng,R80004513
10255,Tỉnh Yên Bái,Huyện Văn Yên,Xã Quang Minh,R80004520
10256,Tỉnh Yên Bái,Huyện Văn Yên,Xã Tân Hợp,R80004514
10257,Tỉnh Yên Bái,Huyện Văn Yên,Xã Viễn Sơn,R80004498
10258,Tỉnh Yên Bái,Huyện Văn Yên,Xã Xuân Tầm,R80004516
10259,Tỉnh Yên Bái,Huyện Văn Yên,Xã Xuân Ái,R80004521
10260,Tỉnh Yên Bái,Huyện Văn Yên,Xã Yên Hợp,R80004499
10261,Tỉnh Yên Bái,Huyện Văn Yên,Xã Yên Phú,R80004495
10262,Tỉnh Yên Bái,Huyện Văn Yên,Xã Yên Thái,R80004518
10263,Tỉnh Yên Bái,Huyện Văn Yên,Xã Đông An,R80004510
10264,Tỉnh Yên Bái,Huyện Văn Yên,Xã Đông Cuông,R80004519
10265,Tỉnh Yên Bái,Huyện Văn Yên,Xã Đại Phác,R80004496
10266,Tỉnh Yên Bái,Huyện Văn Yên,Xã Đại Sơn,R80004504
10267,Tỉnh Yên Bái,Huyện Yên Bình,Thị Trấn Thác Bà,R80004559
10268,Tỉnh Yên Bái,Huyện Yên Bình,Thị Trấn Yên Bình,R80004563
10269,Tỉnh Yên Bái,Huyện Yên Bình,Xã Bạch Hà,R80004540
10270,Tỉnh Yên Bái,Huyện Yên Bình,Xã Bảo Ái,R80004541
10271,Tỉnh Yên Bái,Huyện Yên Bình,Xã Cảm Nhân,R80004542
10272,Tỉnh Yên Bái,Huyện Yên Bình,Xã Cảm Ân,R80004560
10273,Tỉnh Yên Bái,Huyện Yên Bình,Xã Hán Đà,R80004556
10274,Tỉnh Yên Bái,Huyện Yên Bình,Xã Mông Sơn,R80004547
10275,Tỉnh Yên Bái,Huyện Yên Bình,Xã Mỹ Gia,R80004548
10276,Tỉnh Yên Bái,Huyện Yên Bình,Xã Ngọc Chấn,R80004557
10277,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phú Thịnh,R80004543
10278,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phúc An,R80004549
10279,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phúc Ninh,R80004550
10280,Tỉnh Yên Bái,Huyện Yên Bình,Xã Thịnh Hưng,R80004553
10281,Tỉnh Yên Bái,Huyện Yên Bình,Xã Tân Hương,R80004551
10282,Tỉnh Yên Bái,Huyện Yên Bình,Xã Tân Nguyên,R80004558
10283,Tỉnh Yên Bái,Huyện Yên Bình,Xã Vĩnh Kiên,R80004561
10284,Tỉnh Yên Bái,Huyện Yên Bình,Xã Vũ Linh,R80004545
10285,Tỉnh Yên Bái,Huyện Yên Bình,Xã Xuân Lai,R80004546
10286,Tỉnh Yên Bái,Huyện Yên Bình,Xã Xuân Long,R80004562
10287,Tỉnh Yên Bái,Huyện Yên Bình,Xã Yên Bình,R80314213
10288,Tỉnh Yên Bái,Huyện Yên Bình,Xã Yên Thành,R80004564
10289,Tỉnh Yên Bái,Huyện Yên Bình,Xã Đại Minh,R80004555
10290,Tỉnh Yên Bái,Huyện Yên Bình,Xã Đại Đồng,R80004554
10291,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Hồng Hà,R80004479
10292,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Hợp Minh,R80004486
10293,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Minh Tân,R80004493
10294,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Nam Cường,R80004487
10295,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Nguyễn Phúc,R80004494
10296,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Nguyễn Thái Học,R80004482
10297,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Yên Ninh,R80004478
10298,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Yên Thịnh,R80004484
10299,Tỉnh Yên Bái,Thành Phố Yên Bái,Phường Đồng Tâm,R80004485
10300,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Giới Phiên,R80004488
10301,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Minh Bảo,R80004489
10302,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Tuy Lộc,R80004483
10303,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Tân Thịnh,R80004491
10304,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Văn Phú,R80004481
10305,Tỉnh Yên Bái,Thành Phố Yên Bái,Xã Âu Lâu,R80004492
10306,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Phường Cầu Thia,R80004535
10307,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Phường Pú Trạng,R80004539
10308,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Phường Trung Tâm,R80004534
10309,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Phường Tân An,R80004533
10310,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Hạnh Sơn,RVN41
10311,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Nghĩa An,R80004536
10312,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Nghĩa Lộ,RVN83
10313,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Nghĩa Lợi,R80004537
10314,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Nghĩa Phúc,R80004538
10315,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Phù Nham,RVN135
10316,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Phúc Sơn,RVN84
10317,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Sơn A,RVN158
10318,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Thanh Lương,RVN85
10319,Tỉnh Yên Bái,Thị Xã Nghĩa Lộ,Xã Thạch Lương,RVN100
10320,Tỉnh Điện Biên,Huyện Mường Chà,Thị Trấn Mường Chà,R80000497
10321,Tỉnh Điện Biên,Huyện Mường Chà,Xã Huổi Lèng,R80000501
10322,Tỉnh Điện Biên,Huyện Mường Chà,Xã Huổi Mí,R80314192
10323,Tỉnh Điện Biên,Huyện Mường Chà,Xã Hừa Ngài,R80000508
10324,Tỉnh Điện Biên,Huyện Mường Chà,Xã Ma Thì Hồ,R80000502
10325,Tỉnh Điện Biên,Huyện Mường Chà,Xã Mường Mươn,R80000498
10326,Tỉnh Điện Biên,Huyện Mường Chà,Xã Mường Tùng,R80000503
10327,Tỉnh Điện Biên,Huyện Mường Chà,Xã Na Sang,R80000504
10328,Tỉnh Điện Biên,Huyện Mường Chà,Xã Nậm Nèn,R80314193
10329,Tỉnh Điện Biên,Huyện Mường Chà,Xã Pa Ham,R80000505
10330,Tỉnh Điện Biên,Huyện Mường Chà,Xã Sa Lông,R80000499
10331,Tỉnh Điện Biên,Huyện Mường Chà,Xã Sá Tổng,R80000500
10332,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Chung Chải,R80000540
10333,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Huổi Lếnh,R80314191
10334,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Leng Su Sìn,R80000541
10335,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Mường Nhé,R80000542
10336,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Mường Toong,R80000546
10337,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Nậm Kè,R80000543
10338,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Nậm Vì,R80000544
10339,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Pá Mỳ,R80000545
10340,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Quảng Lâm,R80000538
10341,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Sen Thượng,R80000547
10342,Tỉnh Điện Biên,Huyện Mường Nhé,Xã Sín Thầu,R80000539
10343,Tỉnh Điện Biên,Huyện Mường Ảng,Thị Trấn Mường Ảng,R80000493
10344,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Búng Lao,R80000488
10345,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Mường Lạn,R80000495
10346,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Mường Đăng,R80000494
10347,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Ngối Cáy,R80000496
10348,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Nặm Lịch,R80000489
10349,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Xuân Lao,R80000490
10350,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Ẳng Cang,R80000491
10351,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Ẳng Nưa,R80000487
10352,Tỉnh Điện Biên,Huyện Mường Ảng,Xã Ẳng Tở,R80000492
10353,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Chà Cang,R80000552
10354,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Chà Nưa,R80000558
10355,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Chà Tở,R80000553
10356,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Na Cô Sa,R80000556
10357,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nà Bủng,R80000554
10358,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nà Hỳ,R80000557
10359,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nà Khoa,R80000548
10360,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nậm Chua,R80000555
10361,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nậm Khăn,R80000559
10362,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nậm Nhừ,R80000560
10363,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Nậm Tin,R80000550
10364,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Pa Tần,R80000551
10365,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Phìn Hồ,R80000549
10366,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Si Pa Phìn,R80314205
10367,Tỉnh Điện Biên,Huyện Nậm Pồ,Xã Vàng Đán,R80000561
10368,Tỉnh Điện Biên,Huyện Tuần Giáo,Thị Trấn Tuần Giáo,R80000534
10369,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Chiềng Sinh,R80000525
10370,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Chiềng Đông,R80314198
10371,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Mùn Chung,R80000529
10372,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Mường Khong,R80314197
10373,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Mường Mùn,R80000530
10374,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Mường Thín,R80000535
10375,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Nà Sáy,R80000526
10376,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Nà Tòng,R80314195
10377,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Phình Sáng,R80000536
10378,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Pú Nhung,R80000531
10379,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Pú Xi,R80314196
10380,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Quài Cang,R80000537
10381,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Quài Nưa,R80000532
10382,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Quài Tở,R80000524
10383,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Rạng Đông,R80314194
10384,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Ta Ma,R80000527
10385,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Tênh Phông,R80000533
10386,Tỉnh Điện Biên,Huyện Tuần Giáo,Xã Tỏa Tình,R80000528
10387,Tỉnh Điện Biên,Huyện Tủa Chùa,Thị Trấn Tủa Chùa,R80000519
10388,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Huổi Só,R80000520
10389,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Lao Xả Phình,R80000514
10390,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Mường Báng,R80000515
10391,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Mường Đun,R80000516
10392,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Sáng Nhè,R80000517
10393,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Sín Chải,R80000513
10394,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Sính Phình,R80000509
10395,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Trung Thu,R80000511
10396,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Tả Phìn,R80000510
10397,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Tả Sìn Thàng,R80000518
10398,Tỉnh Điện Biên,Huyện Tủa Chùa,Xã Tủa Thàng,R80000512
10399,Tỉnh Điện Biên,Huyện Điện Biên,Xã Hua Thanh,R80314199
10400,Tỉnh Điện Biên,Huyện Điện Biên,Xã Hẹ Muông,R80314202
10401,Tỉnh Điện Biên,Huyện Điện Biên,Xã Mường Lói,R80000563
10402,Tỉnh Điện Biên,Huyện Điện Biên,Xã Mường Nhà,R80000564
10403,Tỉnh Điện Biên,Huyện Điện Biên,Xã Mường Pồn,R80000565
10404,Tỉnh Điện Biên,Huyện Điện Biên,Xã Na Tông,R80314203
10405,Tỉnh Điện Biên,Huyện Điện Biên,Xã Na Ư,R80000572
10406,Tỉnh Điện Biên,Huyện Điện Biên,Xã Noong Luống,R80000566
10407,Tỉnh Điện Biên,Huyện Điện Biên,Xã Noọng Hẹt,R80000573
10408,Tỉnh Điện Biên,Huyện Điện Biên,Xã Núa Ngam,R80000567
10409,Tỉnh Điện Biên,Huyện Điện Biên,Xã Pa Thơm,R80000574
10410,Tỉnh Điện Biên,Huyện Điện Biên,Xã Phu Luông,R80314204
10411,Tỉnh Điện Biên,Huyện Điện Biên,Xã Pom Lót,R80314201
10412,Tỉnh Điện Biên,Huyện Điện Biên,Xã Sam Mứn,R80000576
10413,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh An,R80000577
10414,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Chăn,R80000578
10415,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Hưng,R80000579
10416,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Luông,R80000580
10417,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Nưa,R80000568
10418,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Xương,R80000562
10419,Tỉnh Điện Biên,Huyện Điện Biên,Xã Thanh Yên,R80000571
10420,Tỉnh Điện Biên,Huyện Điện Biên Đông,Thị Trấn Điện Biên Đông,R80000479
10421,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Chiềng Sơ,R80000473
10422,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Háng Lìa,R80000474
10423,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Keo Lôm,R80000481
10424,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Luân Giới,R80000475
10425,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Mường Luân,R80000484
10426,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Na Son,R80000482
10427,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Nong U,R80000485
10428,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Phì Nhừ,R80000486
10429,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Phình Giàng,R80000476
10430,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Pú Hồng,R80000480
10431,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Pú Nhi,R80000477
10432,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Tìa Dình,R80000483
10433,Tỉnh Điện Biên,Huyện Điện Biên Đông,Xã Xa Dung,R80000478
10434,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Him Lam,R80000470
10435,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Mường Thanh,R80000465
10436,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Nam Thanh,R80000471
10437,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Noong Bua,R80000466
10438,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Thanh Bình,R80000472
10439,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Thanh Trường,R80000469
10440,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Phường Tân Thanh,R80000464
10441,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Xã Mường Phăng,R80319127
10442,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Xã Nà Nhạn,R80319126
10443,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Xã Nà Tấu,R80319125
10444,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Xã Pá Khoang,R80319128
10445,Tỉnh Điện Biên,Thành Phố Điện Biên Phủ,Xã Thanh Minh,R80000468
10446,Tỉnh Điện Biên,Thị Xã Mường Lay,Phường Na Lay,R80000523
10447,Tỉnh Điện Biên,Thị Xã Mường Lay,Phường Sông Đà,R80000521
10448,Tỉnh Điện Biên,Thị Xã Mường Lay,Xã Lay Nưa,R80000522
10449,Tỉnh Đắk Lăk,Huyện Buôn Ðôn,Xã Cuôr Knia,R80002360
10450,Tỉnh Đắk Lăk,Huyện Buôn Ðôn,Xã Ea Bar,R80002361
10451,Tỉnh Đắk Lăk,Huyện Buôn Ðôn,Xã Ea Huar,R80002362
